"time","metric","scenario","group","load_zone","tags","count"
"2024-02-29T13:17:54+00:00","data_sent","default","","amazon:us:columbus","{}",12028
"2024-02-29T13:17:57+00:00","data_sent","default","","amazon:us:columbus","{}",13020
"2024-02-29T13:18:00+00:00","data_sent","default","","amazon:us:columbus","{}",12376
"2024-02-29T13:18:03+00:00","data_sent","default","","amazon:us:columbus","{}",13144
"2024-02-29T13:18:06+00:00","data_sent","default","","amazon:us:columbus","{}",13616
"2024-02-29T13:18:09+00:00","data_sent","default","","amazon:us:columbus","{}",13144
"2024-02-29T13:18:12+00:00","data_sent","default","","amazon:us:columbus","{}",13864
"2024-02-29T13:18:15+00:00","data_sent","default","","amazon:us:columbus","{}",13640
"2024-02-29T13:18:18+00:00","data_sent","default","","amazon:us:columbus","{}",14360
"2024-02-29T13:18:21+00:00","data_sent","default","","amazon:us:columbus","{}",14484
"2024-02-29T13:18:24+00:00","data_sent","default","","amazon:us:columbus","{}",14012
"2024-02-29T13:18:27+00:00","data_sent","default","","amazon:us:columbus","{}",14360
"2024-02-29T13:18:30+00:00","data_sent","default","","amazon:us:columbus","{}",14632
"2024-02-29T13:18:33+00:00","data_sent","default","","amazon:us:columbus","{}",14508
"2024-02-29T13:18:36+00:00","data_sent","default","","amazon:us:columbus","{}",15104
"2024-02-29T13:18:39+00:00","data_sent","default","","amazon:us:columbus","{}",15352
"2024-02-29T13:18:42+00:00","data_sent","default","","amazon:us:columbus","{}",14160
"2024-02-29T13:18:45+00:00","data_sent","default","","amazon:us:columbus","{}",15972
"2024-02-29T13:18:48+00:00","data_sent","default","","amazon:us:columbus","{}",15500
"2024-02-29T13:18:51+00:00","data_sent","default","","amazon:us:columbus","{}",16072
"2024-02-29T13:18:54+00:00","data_sent","default","","amazon:us:columbus","{}",15648
"2024-02-29T13:18:57+00:00","data_sent","default","","amazon:us:columbus","{}",15972
"2024-02-29T13:19:00+00:00","data_sent","default","","amazon:us:columbus","{}",16368
"2024-02-29T13:19:03+00:00","data_sent","default","","amazon:us:columbus","{}",16468
"2024-02-29T13:19:06+00:00","data_sent","default","","amazon:us:columbus","{}",16344
"2024-02-29T13:19:09+00:00","data_sent","default","","amazon:us:columbus","{}",16988
"2024-02-29T13:19:12+00:00","data_sent","default","","amazon:us:columbus","{}",16964
"2024-02-29T13:19:15+00:00","data_sent","default","","amazon:us:columbus","{}",17360
"2024-02-29T13:19:18+00:00","data_sent","default","","amazon:us:columbus","{}",17088
"2024-02-29T13:19:21+00:00","data_sent","default","","amazon:us:columbus","{}",17832
"2024-02-29T13:19:24+00:00","data_sent","default","","amazon:us:columbus","{}",16616
"2024-02-29T13:19:27+00:00","data_sent","default","","amazon:us:columbus","{}",18452
"2024-02-29T13:19:30+00:00","data_sent","default","","amazon:us:columbus","{}",17484
"2024-02-29T13:19:33+00:00","data_sent","default","","amazon:us:columbus","{}",18080
"2024-02-29T13:19:36+00:00","data_sent","default","","amazon:us:columbus","{}",18352
"2024-02-29T13:19:39+00:00","data_sent","default","","amazon:us:columbus","{}",17880
"2024-02-29T13:19:42+00:00","data_sent","default","","amazon:us:columbus","{}",18552
"2024-02-29T13:19:45+00:00","data_sent","default","","amazon:us:columbus","{}",18972
"2024-02-29T13:19:48+00:00","data_sent","default","","amazon:us:columbus","{}",18948
"2024-02-29T13:19:51+00:00","data_sent","default","","amazon:us:columbus","{}",18500
"2024-02-29T13:19:54+00:00","data_sent","default","","amazon:us:columbus","{}",20040
"2024-02-29T13:19:57+00:00","data_sent","default","","amazon:us:columbus","{}",19592
"2024-02-29T13:20:00+00:00","data_sent","default","","amazon:us:columbus","{}",19816
"2024-02-29T13:20:03+00:00","data_sent","default","","amazon:us:columbus","{}",19368
"2024-02-29T13:20:06+00:00","data_sent","default","","amazon:us:columbus","{}",20288
"2024-02-29T13:20:09+00:00","data_sent","default","","amazon:us:columbus","{}",19864
"2024-02-29T13:20:12+00:00","data_sent","default","","amazon:us:columbus","{}",20908
"2024-02-29T13:20:15+00:00","data_sent","default","","amazon:us:columbus","{}",20088
"2024-02-29T13:20:18+00:00","data_sent","default","","amazon:us:columbus","{}",19840
"2024-02-29T13:20:21+00:00","data_sent","default","","amazon:us:columbus","{}",21452
"2024-02-29T13:20:24+00:00","data_sent","default","","amazon:us:columbus","{}",20932
"2024-02-29T13:20:27+00:00","data_sent","default","","amazon:us:columbus","{}",21552
"2024-02-29T13:20:30+00:00","data_sent","default","","amazon:us:columbus","{}",20584
"2024-02-29T13:20:33+00:00","data_sent","default","","amazon:us:columbus","{}",21700
"2024-02-29T13:20:36+00:00","data_sent","default","","amazon:us:columbus","{}",22048
"2024-02-29T13:20:39+00:00","data_sent","default","","amazon:us:columbus","{}",21576
"2024-02-29T13:20:42+00:00","data_sent","default","","amazon:us:columbus","{}",21900
"2024-02-29T13:20:45+00:00","data_sent","default","","amazon:us:columbus","{}",22344
"2024-02-29T13:20:48+00:00","data_sent","default","","amazon:us:columbus","{}",22520
"2024-02-29T13:20:51+00:00","data_sent","default","","amazon:us:columbus","{}",23064
"2024-02-29T13:20:54+00:00","data_sent","default","","amazon:us:columbus","{}",22048
"2024-02-29T13:20:57+00:00","data_sent","default","","amazon:us:columbus","{}",22592
"2024-02-29T13:21:00+00:00","data_sent","default","","amazon:us:columbus","{}",23264
"2024-02-29T13:21:03+00:00","data_sent","default","","amazon:us:columbus","{}",23312
"2024-02-29T13:21:06+00:00","data_sent","default","","amazon:us:columbus","{}",23040
"2024-02-29T13:21:09+00:00","data_sent","default","","amazon:us:columbus","{}",23808
"2024-02-29T13:21:12+00:00","data_sent","default","","amazon:us:columbus","{}",22792
"2024-02-29T13:21:15+00:00","data_sent","default","","amazon:us:columbus","{}",23360
"2024-02-29T13:21:18+00:00","data_sent","default","","amazon:us:columbus","{}",25100
"2024-02-29T13:21:21+00:00","data_sent","default","","amazon:us:columbus","{}",23584
"2024-02-29T13:21:24+00:00","data_sent","default","","amazon:us:columbus","{}",24256
"2024-02-29T13:21:27+00:00","data_sent","default","","amazon:us:columbus","{}",24476
"2024-02-29T13:21:30+00:00","data_sent","default","","amazon:us:columbus","{}",24852
