"time","metric","scenario","group","load_zone","tags","count","min","mean","median","p95","p99","max","stdev"
"2024-02-29T14:05:36+00:00","iteration_duration","default","","amazon:us:columbus","{}",91,1128.832456,1140.56480861538,1138.68701171875,1138.68701171875,1387.96728515625,1387.967292,37.5121908312445
"2024-02-29T14:05:39+00:00","iteration_duration","default","","amazon:us:columbus","{}",98,1128.842108,1135.03212139796,1138.68701171875,1138.68701171875,1138.75510864258,1140.956897,4.12291179761223
"2024-02-29T14:05:42+00:00","iteration_duration","default","","amazon:us:columbus","{}",96,1128.847144,1141.57353408333,1138.68701171875,1138.68701171875,1387.83264160156,1387.832636,36.2968978837356
"2024-02-29T14:05:45+00:00","iteration_duration","default","","amazon:us:columbus","{}",98,1128.256961,1133.05191071429,1135.05090332031,1135.05090332031,1135.05090332031,1135.05095,2.27245669972524
"2024-02-29T14:05:48+00:00","iteration_duration","default","","amazon:us:columbus","{}",98,1128.327063,1140.57815638776,1138.68701171875,1138.68701171875,1392.79231567383,1397.748326,37.1964254802907
"2024-02-29T14:05:51+00:00","iteration_duration","default","","amazon:us:columbus","{}",101,1128.768268,1139.92319121782,1138.68701171875,1146.87902832031,1146.87902832031,1394.614313,25.9274936486292
"2024-02-29T14:05:54+00:00","iteration_duration","default","","amazon:us:columbus","{}",100,1128.751284,1137.15847854,1138.68701171875,1138.68701171875,1141.17256958008,1387.242854,25.5909369035016
"2024-02-29T14:05:57+00:00","iteration_duration","default","","amazon:us:columbus","{}",106,1128.725408,1140.76558220755,1138.68701171875,1138.68701171875,1375.64440307617,1388.115857,34.6758097871369
"2024-02-29T14:06:00+00:00","iteration_duration","default","","amazon:us:columbus","{}",101,1128.801797,1137.36352570297,1138.68701171875,1138.68701171875,1138.68701171875,1390.040096,25.7207281139318
"2024-02-29T14:06:03+00:00","iteration_duration","default","","amazon:us:columbus","{}",109,1128.095148,1140.58851295413,1138.68701171875,1138.68701171875,1370.34379394531,1389.775456,34.4596980637746
"2024-02-29T14:06:06+00:00","iteration_duration","default","","amazon:us:columbus","{}",104,1128.925111,1139.04266149038,1138.68701171875,1138.68701171875,1138.68701171875,1388.667795,24.9702877500275
"2024-02-29T14:06:09+00:00","iteration_duration","default","","amazon:us:columbus","{}",110,1128.79466,1140.64162493636,1138.68701171875,1138.68701171875,1369.78335571289,1394.655743,34.8005158337806
"2024-02-29T14:06:12+00:00","iteration_duration","default","","amazon:us:columbus","{}",107,1128.205149,1138.02652106542,1138.68701171875,1138.68701171875,1155.07104492188,1387.503754,24.8683491576866
"2024-02-29T14:06:15+00:00","iteration_duration","default","","amazon:us:columbus","{}",115,1128.70123,1139.0517181913,1138.68701171875,1138.68701171875,1357.08575439453,1393.621592,34.1941274998051
"2024-02-29T14:06:18+00:00","iteration_duration","default","","amazon:us:columbus","{}",109,1128.245769,1136.98502434862,1138.68701171875,1138.68701171875,1138.68701171875,1387.347654,24.5464691656192
"2024-02-29T14:06:21+00:00","iteration_duration","default","","amazon:us:columbus","{}",114,1129.204413,1141.08758692105,1138.68701171875,1141.5542175293,1360.69023681641,1395.969909,34.2443303663427
"2024-02-29T14:06:24+00:00","iteration_duration","default","","amazon:us:columbus","{}",114,1128.2139,1136.40108221053,1130.49499511719,1138.68701171875,1138.68701171875,1385.996372,23.9333471861208
"2024-02-29T14:06:27+00:00","iteration_duration","default","","amazon:us:columbus","{}",118,1128.405967,1140.18360267797,1138.68701171875,1138.68701171875,1345.95582519531,1386.730558,32.7563366407991
"2024-02-29T14:06:30+00:00","iteration_duration","default","","amazon:us:columbus","{}",116,1128.359329,1137.26047476724,1138.68701171875,1138.68701171875,1145.65022583008,1391.002073,24.1343357864647
"2024-02-29T14:06:33+00:00","iteration_duration","default","","amazon:us:columbus","{}",122,1128.346828,1140.09203360656,1138.68701171875,1138.68701171875,1340.78535766601,1392.33005,32.9430302398554
"2024-02-29T14:06:36+00:00","iteration_duration","default","","amazon:us:columbus","{}",118,1128.610984,1137.04387930508,1138.68701171875,1138.68701171875,1138.68701171875,1387.166758,23.5788343101542
"2024-02-29T14:06:39+00:00","iteration_duration","default","","amazon:us:columbus","{}",122,1128.596157,1136.41497083607,1130.49499511719,1138.68701171875,1138.68701171875,1385.787442,23.1280691538361
"2024-02-29T14:06:42+00:00","iteration_duration","default","","amazon:us:columbus","{}",123,1128.383882,1139.35713144715,1138.68701171875,1138.68701171875,1336.76959228516,1393.145168,32.9772651599815
"2024-02-29T14:06:45+00:00","iteration_duration","default","","amazon:us:columbus","{}",125,1128.78245,1138.251657128,1138.68701171875,1138.68701171875,1138.68701171875,1387.373141,22.7723895969487
"2024-02-29T14:06:48+00:00","iteration_duration","default","","amazon:us:columbus","{}",124,1128.332787,1137.865216,1130.49499511719,1138.68701171875,1329.69118896484,1386.744392,32.244006909559
"2024-02-29T14:06:51+00:00","iteration_duration","default","","amazon:us:columbus","{}",128,1128.304651,1137.19095303906,1138.68701171875,1138.68701171875,1144.66718383789,1389.560989,22.8671911429526
"2024-02-29T14:06:54+00:00","iteration_duration","default","","amazon:us:columbus","{}",128,1128.06358,1138.7458743125,1138.68701171875,1138.68701171875,1323.05426269531,1388.214956,31.8489205833774
"2024-02-29T14:06:57+00:00","iteration_duration","default","","amazon:us:columbus","{}",130,1128.157537,1136.39460900769,1130.49499511719,1138.68701171875,1138.68701171875,1389.540171,22.7457211154108
"2024-02-29T14:07:00+00:00","iteration_duration","default","","amazon:us:columbus","{}",131,1128.177509,1138.79865363359,1138.68701171875,1138.68701171875,1312.97111816406,1387.664313,31.3708824619582
"2024-02-29T14:07:03+00:00","iteration_duration","default","","amazon:us:columbus","{}",131,1128.553152,1138.17484208397,1138.68701171875,1138.68701171875,1138.68701171875,1530.346313,34.765229290737
"2024-02-29T14:07:06+00:00","iteration_duration","default","","amazon:us:columbus","{}",134,1128.612739,1138.9752288209,1138.68701171875,1138.68701171875,1308.05183959961,1391.470331,31.4574420646769
"2024-02-29T14:07:09+00:00","iteration_duration","default","","amazon:us:columbus","{}",134,1128.440562,1136.57752400746,1134.59100341797,1138.68701171875,1146.87902832031,1388.497217,22.3504841771129
"2024-02-29T14:07:12+00:00","iteration_duration","default","","amazon:us:columbus","{}",136,1128.396851,1140.09235794118,1138.68701171875,1138.68701171875,1301.97499389648,1389.89934,30.8517136999655
"2024-02-29T14:07:15+00:00","iteration_duration","default","","amazon:us:columbus","{}",139,1128.256911,1135.93526693525,1130.49499511719,1138.68701171875,1138.68701171875,1386.980104,21.8300974219689
"2024-02-29T14:07:18+00:00","iteration_duration","default","","amazon:us:columbus","{}",136,1127.769226,1137.22876229412,1130.49499511719,1138.68701171875,1300.53693237305,1387.686836,30.9619709292164
"2024-02-29T14:07:21+00:00","iteration_duration","default","","amazon:us:columbus","{}",145,1128.354666,1136.24352555172,1130.49499511719,1138.68701171875,1146.87902832031,1390.591205,21.70261242894
"2024-02-29T14:07:24+00:00","iteration_duration","default","","amazon:us:columbus","{}",139,1129.483677,1139.73864848921,1138.68701171875,1138.68701171875,1296.31484619141,1387.90457,30.3464254516623
"2024-02-29T14:07:27+00:00","iteration_duration","default","","amazon:us:columbus","{}",142,1128.235566,1136.28998433803,1130.49499511719,1138.68701171875,1146.87902832031,1388.134776,21.7184726216512
"2024-02-29T14:07:30+00:00","iteration_duration","default","","amazon:us:columbus","{}",145,1128.647972,1138.6170178069,1138.68701171875,1138.68701171875,1283.95707519531,1391.661291,30.3323680665257
"2024-02-29T14:07:33+00:00","iteration_duration","default","","amazon:us:columbus","{}",148,1128.707787,1136.30601404054,1134.59100341797,1138.68701171875,1138.68701171875,1392.509078,21.5950166340792
"2024-02-29T14:07:36+00:00","iteration_duration","default","","amazon:us:columbus","{}",143,1127.828097,1137.44248275525,1130.49499511719,1138.68701171875,1285.97918701172,1394.897034,30.8963353823826
"2024-02-29T14:07:39+00:00","iteration_duration","default","","amazon:us:columbus","{}",151,1127.869948,1136.2110587947,1130.49499511719,1138.68701171875,1138.68701171875,1428.371878,24.2799606689974
"2024-02-29T14:07:42+00:00","iteration_duration","default","","amazon:us:columbus","{}",147,1129.131711,1136.7478502585,1138.68701171875,1138.68701171875,1138.68701171875,1386.111988,21.1045078113346
"2024-02-29T14:07:45+00:00","iteration_duration","default","","amazon:us:columbus","{}",151,1128.450927,1138.95902537748,1130.49499511719,1138.68701171875,1389.94689941406,1389.946944,36.0760285948018
"2024-02-29T14:07:48+00:00","iteration_duration","default","","amazon:us:columbus","{}",152,1128.827152,1137.27304624342,1138.68701171875,1138.68701171875,1138.68701171875,1390.710029,21.0701955283475
"2024-02-29T14:07:51+00:00","iteration_duration","default","","amazon:us:columbus","{}",154,1128.484136,1139.30909808442,1130.49499511719,1138.68701171875,1386.34399414062,1386.344035,35.1819026572024
"2024-02-29T14:07:54+00:00","iteration_duration","default","","amazon:us:columbus","{}",152,1128.545429,1135.791212375,1130.49499511719,1138.68701171875,1138.68701171875,1386.655281,20.8829604944285
"2024-02-29T14:07:57+00:00","iteration_duration","default","","amazon:us:columbus","{}",160,1128.75076,1140.30496519375,1138.68701171875,1138.68701171875,1388.81848144531,1388.818477,34.6868243323345
"2024-02-29T14:08:00+00:00","iteration_duration","default","","amazon:us:columbus","{}",154,1128.133981,1136.95185872078,1138.68701171875,1138.68701171875,1142.53725952148,1387.571243,20.7446020104986
"2024-02-29T14:08:03+00:00","iteration_duration","default","","amazon:us:columbus","{}",158,1128.069386,1140.25817626582,1138.68701171875,1138.68701171875,1390.73693847656,1390.73695,35.1845220988009
"2024-02-29T14:08:06+00:00","iteration_duration","default","","amazon:us:columbus","{}",161,1128.575662,1136.21935683851,1138.68701171875,1138.68701171875,1141.96381835937,1388.564451,20.447216680378
"2024-02-29T14:08:09+00:00","iteration_duration","default","","amazon:us:columbus","{}",163,1128.559411,1141.05926803681,1138.68701171875,1138.68701171875,1392.63903808594,1394.29469,34.85035585539
"2024-02-29T14:08:12+00:00","iteration_duration","default","","amazon:us:columbus","{}",160,1127.914315,1136.70356034375,1138.68701171875,1138.68701171875,1146.87902832031,1386.584655,20.3310261347951
"2024-02-29T14:08:15+00:00","iteration_duration","default","","amazon:us:columbus","{}",165,1128.544636,1139.64654308485,1138.68701171875,1138.68701171875,1392.63903808594,1395.315609,34.891435826137
"2024-02-29T14:08:18+00:00","iteration_duration","default","","amazon:us:columbus","{}",165,1128.637328,1137.31233549091,1138.68701171875,1138.68701171875,1141.63613769531,1387.003356,19.9657853043753
"2024-02-29T14:08:21+00:00","iteration_duration","default","","amazon:us:columbus","{}",167,1128.646765,1138.57556185629,1138.68701171875,1138.68701171875,1228.66633544922,1387.429915,27.7799092917273
"2024-02-29T14:08:24+00:00","iteration_duration","default","","amazon:us:columbus","{}",166,1128.606041,1137.48339806024,1130.49499511719,1138.68701171875,1225.57835693359,1386.948039,27.9318286183538
"2024-02-29T14:08:27+00:00","iteration_duration","default","","amazon:us:columbus","{}",172,1128.612602,1137.20013874419,1130.49499511719,1138.68701171875,1210.88596679688,1387.648932,27.5466486386222
"2024-02-29T14:08:30+00:00","iteration_duration","default","","amazon:us:columbus","{}",169,1128.973007,1138.6724787929,1138.68701171875,1138.68701171875,1223.81883300781,1387.315958,27.5875813490579
"2024-02-29T14:08:33+00:00","iteration_duration","default","","amazon:us:columbus","{}",175,1128.148121,1137.42124430857,1130.49499511719,1138.68701171875,1209.66963134766,1388.381377,27.3953814843925
"2024-02-29T14:08:36+00:00","iteration_duration","default","","amazon:us:columbus","{}",170,1128.362393,1139.6608934,1138.68701171875,1146.87902832031,1227.71423950195,1389.403939,27.7263469793841
"2024-02-29T14:08:39+00:00","iteration_duration","default","","amazon:us:columbus","{}",176,1128.115878,1137.20507417045,1130.49499511719,1138.68701171875,1201.31665039062,1389.205527,27.3990275906268
"2024-02-29T14:08:42+00:00","iteration_duration","default","","amazon:us:columbus","{}",172,1128.417108,1137.5571762093,1138.68701171875,1138.68701171875,1215.77374633789,1386.725308,27.3030195436374
"2024-02-29T14:08:45+00:00","iteration_duration","default","","amazon:us:columbus","{}",181,1128.24509,1138.73162961326,1138.68701171875,1138.68701171875,1195.20041503906,1388.48598,26.8081769297945
"2024-02-29T14:08:48+00:00","iteration_duration","default","","amazon:us:columbus","{}",177,1128.64017,1136.61089360452,1130.49499511719,1138.68701171875,1205.01867675781,1389.127584,27.4062717245746
"2024-02-29T14:08:51+00:00","iteration_duration","default","","amazon:us:columbus","{}",178,1128.0757,1138.4201005,1138.68701171875,1138.68701171875,1197.0959777832,1394.282889,27.5528869608841
"2024-02-29T14:08:54+00:00","iteration_duration","default","","amazon:us:columbus","{}",184,1128.56638,1138.64330177174,1138.68701171875,1138.68701171875,1181.85885620117,1392.790526,26.9879276094177
"2024-02-29T14:08:57+00:00","iteration_duration","default","","amazon:us:columbus","{}",184,1128.558469,1137.74328011957,1138.68701171875,1138.68701171875,1195.32053710937,1391.832771,27.0844475138849
"2024-02-29T14:09:00+00:00","iteration_duration","default","","amazon:us:columbus","{}",180,1128.308355,1140.00781328889,1138.68701171875,1138.68701171875,1198.48863037109,1392.817392,27.0915169002413
"2024-02-29T14:09:03+00:00","iteration_duration","default","","amazon:us:columbus","{}",188,1128.495131,1138.52968873404,1138.68701171875,1138.68701171875,1171.37587036133,1390.139741,26.4488595093886
"2024-02-29T14:09:06+00:00","iteration_duration","default","","amazon:us:columbus","{}",186,1128.533528,1137.80081647312,1138.68701171875,1138.68701171875,1176.09115600586,1388.047932,26.4729843985371
"2024-02-29T14:09:09+00:00","iteration_duration","default","","amazon:us:columbus","{}",186,1128.158646,1136.72402573118,1130.49499511719,1138.68701171875,1190.70624389648,1404.357786,27.7187130875535
"2024-02-29T14:09:12+00:00","iteration_duration","default","","amazon:us:columbus","{}",190,1128.319108,1136.21087749474,1130.49499511719,1138.68701171875,1165.97760620117,1386.783362,26.2121514413339
