"time","metric","scenario","group","load_zone","tags","count","min","mean","median","p95","p99","max","stdev"
"2024-02-08T13:41:36+00:00","iteration_duration","default","","amazon:us:columbus","{}",2,1128.697678,1320.674673,1320.67468261719,1491.83640136719,1507.05077636719,1510.854346,268.95467284428
"2024-02-08T13:41:39+00:00","iteration_duration","default","","amazon:us:columbus","{}",2,1128.756429,1130.7431865,1130.7431640625,1130.96651611328,1130.98636962891,1130.991373,0.350988714297874
"2024-02-08T13:41:42+00:00","iteration_duration","default","","amazon:us:columbus","{}",4,1128.806476,1193.407314,1130.49499511719,1344.39689331055,1374.59480834961,1382.144256,125.824628
"2024-02-08T13:41:45+00:00","iteration_duration","default","","amazon:us:columbus","{}",6,1128.617254,1130.206527,1130.20654296875,1130.20654296875,1130.20654296875,1130.206527,0
"2024-02-08T13:41:48+00:00","iteration_duration","default","","amazon:us:columbus","{}",6,1128.691265,1173.84065616667,1130.49499511719,1321.45446777344,1370.19245605469,1382.376937,102.214033869874
"2024-02-08T13:41:51+00:00","iteration_duration","default","","amazon:us:columbus","{}",8,1128.114057,1130.636372,1130.49499511719,1131.23013305664,1131.54680786133,1131.625976,0.39986039947959
"2024-02-08T13:41:54+00:00","iteration_duration","default","","amazon:us:columbus","{}",9,1128.240274,1158.74574377778,1130.49499511719,1283.0490234375,1364.411171875,1384.751694,84.7522313333333
"2024-02-08T13:41:57+00:00","iteration_duration","default","","amazon:us:columbus","{}",11,1128.565051,1130.65660454545,1130.49499511719,1131.3837890625,1131.3837890625,1131.383825,0.359547415652242
"2024-02-08T13:42:00+00:00","iteration_duration","default","","amazon:us:columbus","{}",11,1128.087229,1153.45481590909,1130.49499511719,1256.77398681641,1357.79718017578,1383.052975,76.1490946260872
"2024-02-08T13:42:03+00:00","iteration_duration","default","","amazon:us:columbus","{}",13,1128.433683,1131.03692769231,1130.49499511719,1131.90405273438,1131.90405273438,1131.904012,0.713480960546569
"2024-02-08T13:42:06+00:00","iteration_duration","default","","amazon:us:columbus","{}",14,1127.924629,1131.41230214286,1130.49499511719,1133.0634765625,1133.0634765625,1133.063446,1.27714733733835
"2024-02-08T13:42:09+00:00","iteration_duration","default","","amazon:us:columbus","{}",16,1128.042078,1147.9043811875,1130.49499511719,1200.1325378418,1347.60180053711,1384.469099,63.1689716562147
"2024-02-08T13:42:12+00:00","iteration_duration","default","","amazon:us:columbus","{}",15,1128.565809,1130.59070626667,1130.49499511719,1130.92565917969,1131.72956542969,1131.930594,0.370668776927637
"2024-02-08T13:42:15+00:00","iteration_duration","default","","amazon:us:columbus","{}",19,1128.407512,1146.11949005263,1130.49499511719,1163.45833740234,1341.81188232422,1386.400311,58.3022314320986
"2024-02-08T13:42:18+00:00","iteration_duration","default","","amazon:us:columbus","{}",19,1127.897996,1130.67200368421,1130.49499511719,1132.17651367188,1132.17651367188,1132.176535,0.530190957852386
"2024-02-08T13:42:21+00:00","iteration_duration","default","","amazon:us:columbus","{}",20,1128.010154,1144.4835306,1130.49499511719,1151.03713989258,1338.75908813477,1385.689612,56.852550199195
"2024-02-08T13:42:24+00:00","iteration_duration","default","","amazon:us:columbus","{}",22,1127.695378,1130.91356427273,1130.49499511719,1134.86903076172,1135.09924316406,1135.099207,1.35476462704982
"2024-02-08T13:42:27+00:00","iteration_duration","default","","amazon:us:columbus","{}",24,1127.868647,1142.54638520833,1130.49499511719,1138.68701171875,1329.85737060547,1386.960245,52.1524504815736
"2024-02-08T13:42:30+00:00","iteration_duration","default","","amazon:us:columbus","{}",23,1128.214997,1130.52136373913,1130.49499511719,1130.76789550781,1130.79821777344,1130.798183,0.0873482548965565
"2024-02-08T13:42:33+00:00","iteration_duration","default","","amazon:us:columbus","{}",26,1127.579689,1141.40597284615,1130.49499511719,1138.68701171875,1320.73101806641,1381.412294,49.0439155633378
"2024-02-08T13:42:36+00:00","iteration_duration","default","","amazon:us:columbus","{}",27,1128.242786,1130.461139,1130.46118164062,1130.46118164062,1130.46118164062,1130.461139,0
"2024-02-08T13:42:39+00:00","iteration_duration","default","","amazon:us:columbus","{}",28,1127.930639,1142.130371,1130.49499511719,1138.68701171875,1316.71237548828,1382.557388,47.2772497114974
"2024-02-08T13:42:42+00:00","iteration_duration","default","","amazon:us:columbus","{}",29,1128.246095,1131.09183593103,1130.49499511719,1132.96765136719,1132.96765136719,1132.967606,1.07680549858643
"2024-02-08T13:42:45+00:00","iteration_duration","default","","amazon:us:columbus","{}",31,1128.262379,1139.68063609677,1130.49499511719,1138.68701171875,1309.34328613281,1382.481719,45.147937857231
"2024-02-08T13:42:48+00:00","iteration_duration","default","","amazon:us:columbus","{}",32,1127.853833,1131.2829875,1130.49499511719,1134.69763183594,1134.69763183594,1134.6976,1.66657368191684
"2024-02-08T13:42:51+00:00","iteration_duration","default","","amazon:us:columbus","{}",33,1128.423446,1144.10893827273,1138.68701171875,1138.68701171875,1304.91978515625,1383.146963,43.057893345422
"2024-02-08T13:42:54+00:00","iteration_duration","default","","amazon:us:columbus","{}",34,1128.225663,1131.40966705882,1130.49499511719,1138.26965332031,1138.26965332031,1138.26967,2.54258897086185
"2024-02-08T13:42:57+00:00","iteration_duration","default","","amazon:us:columbus","{}",36,1127.816548,1138.68166361111,1130.49499511719,1138.68701171875,1298.30612792969,1384.25489,42.1957524923602
"2024-02-08T13:43:00+00:00","iteration_duration","default","","amazon:us:columbus","{}",37,1127.875959,1131.68859308108,1130.49499511719,1136.80395507812,1136.80395507812,1136.803992,2.50505641982303
"2024-02-08T13:43:03+00:00","iteration_duration","default","","amazon:us:columbus","{}",37,1127.778459,1134.04702056757,1130.49499511719,1138.68701171875,1138.91279296875,1139.039761,4.12587514752752
"2024-02-08T13:43:06+00:00","iteration_duration","default","","amazon:us:columbus","{}",39,1127.804211,1138.45461605128,1130.49499511719,1138.68701171875,1290.51821533203,1383.576026,40.4087352950557
"2024-02-08T13:43:09+00:00","iteration_duration","default","","amazon:us:columbus","{}",41,1126.620335,1132.43215768293,1130.49499511719,1137.71533203125,1137.71533203125,1137.715315,3.23885265280018
