"time","metric","scenario","group","load_zone","tags","count"
"2024-02-08T13:44:45+00:00","iterations","default","","amazon:us:columbus","{}",81
"2024-02-08T13:44:48+00:00","iterations","default","","amazon:us:columbus","{}",84
"2024-02-08T13:44:51+00:00","iterations","default","","amazon:us:columbus","{}",86
"2024-02-08T13:44:54+00:00","iterations","default","","amazon:us:columbus","{}",86
"2024-02-08T13:44:57+00:00","iterations","default","","amazon:us:columbus","{}",87
"2024-02-08T13:45:00+00:00","iterations","default","","amazon:us:columbus","{}",90
"2024-02-08T13:45:03+00:00","iterations","default","","amazon:us:columbus","{}",90
"2024-02-08T13:45:06+00:00","iterations","default","","amazon:us:columbus","{}",93
"2024-02-08T13:45:09+00:00","iterations","default","","amazon:us:columbus","{}",91
"2024-02-08T13:45:12+00:00","iterations","default","","amazon:us:columbus","{}",95
"2024-02-08T13:45:15+00:00","iterations","default","","amazon:us:columbus","{}",96
"2024-02-08T13:45:18+00:00","iterations","default","","amazon:us:columbus","{}",97
"2024-02-08T13:45:21+00:00","iterations","default","","amazon:us:columbus","{}",99
"2024-02-08T13:45:24+00:00","iterations","default","","amazon:us:columbus","{}",99
"2024-02-08T13:45:27+00:00","iterations","default","","amazon:us:columbus","{}",102
"2024-02-08T13:45:30+00:00","iterations","default","","amazon:us:columbus","{}",102
"2024-02-08T13:45:33+00:00","iterations","default","","amazon:us:columbus","{}",103
"2024-02-08T13:45:36+00:00","iterations","default","","amazon:us:columbus","{}",104
"2024-02-08T13:45:39+00:00","iterations","default","","amazon:us:columbus","{}",107
"2024-02-08T13:45:42+00:00","iterations","default","","amazon:us:columbus","{}",105
"2024-02-08T13:45:45+00:00","iterations","default","","amazon:us:columbus","{}",110
"2024-02-08T13:45:48+00:00","iterations","default","","amazon:us:columbus","{}",111
"2024-02-08T13:45:51+00:00","iterations","default","","amazon:us:columbus","{}",109
"2024-02-08T13:45:54+00:00","iterations","default","","amazon:us:columbus","{}",115
"2024-02-08T13:45:57+00:00","iterations","default","","amazon:us:columbus","{}",115
"2024-02-08T13:46:00+00:00","iterations","default","","amazon:us:columbus","{}",114
"2024-02-08T13:46:03+00:00","iterations","default","","amazon:us:columbus","{}",117
"2024-02-08T13:46:06+00:00","iterations","default","","amazon:us:columbus","{}",121
"2024-02-08T13:46:09+00:00","iterations","default","","amazon:us:columbus","{}",115
"2024-02-08T13:46:12+00:00","iterations","default","","amazon:us:columbus","{}",124
"2024-02-08T13:46:15+00:00","iterations","default","","amazon:us:columbus","{}",119
"2024-02-08T13:46:18+00:00","iterations","default","","amazon:us:columbus","{}",125
"2024-02-08T13:46:21+00:00","iterations","default","","amazon:us:columbus","{}",127
