"time","metric","scenario","group","load_zone","tags","count"
"2024-02-08T13:45:27+00:00","data_received","default","","amazon:us:columbus","{}",714816
"2024-02-08T13:45:30+00:00","data_received","default","","amazon:us:columbus","{}",732260
"2024-02-08T13:45:33+00:00","data_received","default","","amazon:us:columbus","{}",721824
"2024-02-08T13:45:36+00:00","data_received","default","","amazon:us:columbus","{}",746276
"2024-02-08T13:45:39+00:00","data_received","default","","amazon:us:columbus","{}",749856
"2024-02-08T13:45:42+00:00","data_received","default","","amazon:us:columbus","{}",747530
"2024-02-08T13:45:45+00:00","data_received","default","","amazon:us:columbus","{}",776682
"2024-02-08T13:45:48+00:00","data_received","default","","amazon:us:columbus","{}",789554
"2024-02-08T13:45:51+00:00","data_received","default","","amazon:us:columbus","{}",769674
"2024-02-08T13:45:54+00:00","data_received","default","","amazon:us:columbus","{}",817586
"2024-02-08T13:45:57+00:00","data_received","default","","amazon:us:columbus","{}",811722
"2024-02-08T13:46:00+00:00","data_received","default","","amazon:us:columbus","{}",810602
"2024-02-08T13:46:03+00:00","data_received","default","","amazon:us:columbus","{}",825738
"2024-02-08T13:46:06+00:00","data_received","default","","amazon:us:columbus","{}",859634
"2024-02-08T13:46:09+00:00","data_received","default","","amazon:us:columbus","{}",811722
"2024-02-08T13:46:12+00:00","data_received","default","","amazon:us:columbus","{}",880615
"2024-02-08T13:46:15+00:00","data_received","default","","amazon:us:columbus","{}",839773
"2024-02-08T13:46:18+00:00","data_received","default","","amazon:us:columbus","{}",887647
"2024-02-08T13:46:21+00:00","data_received","default","","amazon:us:columbus","{}",895837
"2024-02-08T13:46:24+00:00","data_received","default","","amazon:us:columbus","{}",880639
"2024-02-08T13:46:27+00:00","data_received","default","","amazon:us:columbus","{}",902869
"2024-02-08T13:46:30+00:00","data_received","default","","amazon:us:columbus","{}",908671
"2024-02-08T13:46:33+00:00","data_received","default","","amazon:us:columbus","{}",916861
"2024-02-08T13:46:36+00:00","data_received","default","","amazon:us:columbus","{}",908671
"2024-02-08T13:46:39+00:00","data_received","default","","amazon:us:columbus","{}",925075
"2024-02-08T13:46:42+00:00","data_received","default","","amazon:us:columbus","{}",963505
"2024-02-08T13:46:45+00:00","data_received","default","","amazon:us:columbus","{}",960115
"2024-02-08T13:46:48+00:00","data_received","default","","amazon:us:columbus","{}",970537
"2024-02-08T13:46:51+00:00","data_received","default","","amazon:us:columbus","{}",946099
"2024-02-08T13:46:54+00:00","data_received","default","","amazon:us:columbus","{}",1005577
"2024-02-08T13:46:57+00:00","data_received","default","","amazon:us:columbus","{}",1002163
"2024-02-08T13:47:00+00:00","data_received","default","","amazon:us:columbus","{}",963529
"2024-02-08T13:47:03+00:00","data_received","default","","amazon:us:columbus","{}",1030176
"2024-02-08T13:47:06+00:00","data_received","default","","amazon:us:columbus","{}",1005620
"2024-02-08T13:47:09+00:00","data_received","default","","amazon:us:columbus","{}",1030176
"2024-02-08T13:47:12+00:00","data_received","default","","amazon:us:columbus","{}",1068644
"2024-02-08T13:47:15+00:00","data_received","default","","amazon:us:columbus","{}",1016160
"2024-02-08T13:47:18+00:00","data_received","default","","amazon:us:columbus","{}",1095513
"2024-02-08T13:47:21+00:00","data_received","default","","amazon:us:columbus","{}",1065216
"2024-02-08T13:47:24+00:00","data_received","default","","amazon:us:columbus","{}",1054695
"2024-02-08T13:47:27+00:00","data_received","default","","amazon:us:columbus","{}",1106058
"2024-02-08T13:47:30+00:00","data_received","default","","amazon:us:columbus","{}",1089759
"2024-02-08T13:47:33+00:00","data_received","default","","amazon:us:columbus","{}",1085034
"2024-02-08T13:47:36+00:00","data_received","default","","amazon:us:columbus","{}",1131783
"2024-02-08T13:47:39+00:00","data_received","default","","amazon:us:columbus","{}",1113066
"2024-02-08T13:47:42+00:00","data_received","default","","amazon:us:columbus","{}",1159815
"2024-02-08T13:47:45+00:00","data_received","default","","amazon:us:columbus","{}",534324
"2024-02-08T13:47:48+00:00","data_received","default","","amazon:us:columbus","{}",658362
"2024-02-08T13:47:51+00:00","data_received","default","","amazon:us:columbus","{}",1306194
"2024-02-08T13:47:54+00:00","data_received","default","","amazon:us:columbus","{}",1021962
"2024-02-08T13:47:57+00:00","data_received","default","","amazon:us:columbus","{}",1296480
"2024-02-08T13:48:00+00:00","data_received","default","","amazon:us:columbus","{}",1232202
"2024-02-08T13:48:03+00:00","data_received","default","","amazon:us:columbus","{}",1023168
"2024-02-08T13:48:06+00:00","data_received","default","","amazon:us:columbus","{}",1351338
"2024-02-08T13:48:09+00:00","data_received","default","","amazon:us:columbus","{}",927275
"2024-02-08T13:48:12+00:00","data_received","default","","amazon:us:columbus","{}",697998
"2024-02-08T13:48:15+00:00","data_received","default","","amazon:us:columbus","{}",1121574
"2024-02-08T13:48:18+00:00","data_received","default","","amazon:us:columbus","{}",1330314
"2024-02-08T13:48:21+00:00","data_received","default","","amazon:us:columbus","{}",1394592
"2024-02-08T13:48:24+00:00","data_received","default","","amazon:us:columbus","{}",1000938
"2024-02-08T13:48:27+00:00","data_received","default","","amazon:us:columbus","{}",1394592
"2024-02-08T13:48:30+00:00","data_received","default","","amazon:us:columbus","{}",1428426
"2024-02-08T13:48:33+00:00","data_received","default","","amazon:us:columbus","{}",1009152
"2024-02-08T13:48:36+00:00","data_received","default","","amazon:us:columbus","{}",1442442
"2024-02-08T13:48:39+00:00","data_received","default","","amazon:us:columbus","{}",1331520
"2024-02-08T13:48:42+00:00","data_received","default","","amazon:us:columbus","{}",1169130
"2024-02-08T13:48:45+00:00","data_received","default","","amazon:us:columbus","{}",1457664
"2024-02-08T13:48:48+00:00","data_received","default","","amazon:us:columbus","{}",1323306
"2024-02-08T13:48:51+00:00","data_received","default","","amazon:us:columbus","{}",1233408
"2024-02-08T13:48:54+00:00","data_received","default","","amazon:us:columbus","{}",1498506
"2024-02-08T13:48:57+00:00","data_received","default","","amazon:us:columbus","{}",1254432
"2024-02-08T13:49:00+00:00","data_received","default","","amazon:us:columbus","{}",1337322
"2024-02-08T13:49:03+00:00","data_received","default","","amazon:us:columbus","{}",1534752
"2024-02-08T13:49:06+00:00","data_received","default","","amazon:us:columbus","{}",1253226
"2024-02-08T13:49:09+00:00","data_received","default","","amazon:us:columbus","{}",1394592
"2024-02-08T13:49:12+00:00","data_received","default","","amazon:us:columbus","{}",1575594
"2024-02-08T13:49:15+00:00","data_received","default","","amazon:us:columbus","{}",1191360
"2024-02-08T13:49:18+00:00","data_received","default","","amazon:us:columbus","{}",1512522
"2024-02-08T13:49:21+00:00","data_received","default","","amazon:us:columbus","{}",1583808
"2024-02-08T13:49:24+00:00","data_received","default","","amazon:us:columbus","{}",1211178
"2024-02-08T13:49:27+00:00","data_received","default","","amazon:us:columbus","{}",1555776
"2024-02-08T13:49:30+00:00","data_received","default","","amazon:us:columbus","{}",1624650
"2024-02-08T13:49:33+00:00","data_received","default","","amazon:us:columbus","{}",1219392
"2024-02-08T13:49:36+00:00","data_received","default","","amazon:us:columbus","{}",1589610
"2024-02-08T13:49:39+00:00","data_received","default","","amazon:us:columbus","{}",1611840
"2024-02-08T13:49:42+00:00","data_received","default","","amazon:us:columbus","{}",1274250
"2024-02-08T13:49:45+00:00","data_received","default","","amazon:us:columbus","{}",1632864
"2024-02-08T13:49:48+00:00","data_received","default","","amazon:us:columbus","{}",1554570
"2024-02-08T13:49:51+00:00","data_received","default","","amazon:us:columbus","{}",1373568
"2024-02-08T13:49:54+00:00","data_received","default","","amazon:us:columbus","{}",1687722
"2024-02-08T13:49:57+00:00","data_received","default","","amazon:us:columbus","{}",1541760
"2024-02-08T13:50:00+00:00","data_received","default","","amazon:us:columbus","{}",1442442
"2024-02-08T13:50:03+00:00","data_received","default","","amazon:us:columbus","{}",1688928
"2024-02-08T13:50:06+00:00","data_received","default","","amazon:us:columbus","{}",1571907
"2024-02-08T13:50:09+00:00","data_received","default","","amazon:us:columbus","{}",1832193
"2024-02-08T13:50:12+00:00","data_received","default","","amazon:us:columbus","{}",1609471
"2024-02-08T13:50:15+00:00","data_received","default","","amazon:us:columbus","{}",1478688
"2024-02-08T13:50:18+00:00","data_received","default","","amazon:us:columbus","{}",1756639
"2024-02-08T13:50:21+00:00","data_received","default","","amazon:us:columbus","{}",1597824
"2024-02-08T13:50:24+00:00","data_received","default","","amazon:us:columbus","{}",1540573
"2024-02-08T13:50:27+00:00","data_received","default","","amazon:us:columbus","{}",1778826
"2024-02-08T13:50:30+00:00","data_received","default","","amazon:us:columbus","{}",1574407
"2024-02-08T13:50:33+00:00","data_received","default","","amazon:us:columbus","{}",1618848
"2024-02-08T13:50:36+00:00","data_received","default","","amazon:us:columbus","{}",1812703
"2024-02-08T13:50:39+00:00","data_received","default","","amazon:us:columbus","{}",1555776
"2024-02-08T13:50:42+00:00","data_received","default","","amazon:us:columbus","{}",1693543
"2024-02-08T13:50:45+00:00","data_received","default","","amazon:us:columbus","{}",1829088
"2024-02-08T13:50:48+00:00","data_received","default","","amazon:us:columbus","{}",1546399
"2024-02-08T13:50:51+00:00","data_received","default","","amazon:us:columbus","{}",1737984
"2024-02-08T13:50:54+00:00","data_received","default","","amazon:us:columbus","{}",1889791
"2024-02-08T13:50:57+00:00","data_received","default","","amazon:us:columbus","{}",1527744
"2024-02-08T13:51:00+00:00","data_received","default","","amazon:us:columbus","{}",1819711
"2024-02-08T13:51:03+00:00","data_received","default","","amazon:us:columbus","{}",1892160
"2024-02-08T13:51:06+00:00","data_received","default","","amazon:us:columbus","{}",1581439
"2024-02-08T13:51:09+00:00","data_received","default","","amazon:us:columbus","{}",1829088
"2024-02-08T13:51:12+00:00","data_received","default","","amazon:us:columbus","{}",1931839
"2024-02-08T13:51:15+00:00","data_received","default","","amazon:us:columbus","{}",1555776
"2024-02-08T13:51:18+00:00","data_received","default","","amazon:us:columbus","{}",1903783
"2024-02-08T13:51:21+00:00","data_received","default","","amazon:us:columbus","{}",1948224
"2024-02-08T13:51:24+00:00","data_received","default","","amazon:us:columbus","{}",1602439
"2024-02-08T13:51:27+00:00","data_received","default","","amazon:us:columbus","{}",1927200
"2024-02-08T13:51:30+00:00","data_received","default","","amazon:us:columbus","{}",1987879
"2024-02-08T13:51:33+00:00","data_received","default","","amazon:us:columbus","{}",1590816
"2024-02-08T13:51:36+00:00","data_received","default","","amazon:us:columbus","{}",890059
