"time","metric","scenario","group","load_zone","tags","count"
"2024-02-08T13:45:21+00:00","data_sent","default","","amazon:us:columbus","{}",11781
"2024-02-08T13:45:24+00:00","data_sent","default","","amazon:us:columbus","{}",12873
"2024-02-08T13:45:27+00:00","data_sent","default","","amazon:us:columbus","{}",12138
"2024-02-08T13:45:30+00:00","data_sent","default","","amazon:us:columbus","{}",13230
"2024-02-08T13:45:33+00:00","data_sent","default","","amazon:us:columbus","{}",12257
"2024-02-08T13:45:36+00:00","data_sent","default","","amazon:us:columbus","{}",13468
"2024-02-08T13:45:39+00:00","data_sent","default","","amazon:us:columbus","{}",12733
"2024-02-08T13:45:42+00:00","data_sent","default","","amazon:us:columbus","{}",13239
"2024-02-08T13:45:45+00:00","data_sent","default","","amazon:us:columbus","{}",13438
"2024-02-08T13:45:48+00:00","data_sent","default","","amazon:us:columbus","{}",13953
"2024-02-08T13:45:51+00:00","data_sent","default","","amazon:us:columbus","{}",13319
"2024-02-08T13:45:54+00:00","data_sent","default","","amazon:us:columbus","{}",14429
"2024-02-08T13:45:57+00:00","data_sent","default","","amazon:us:columbus","{}",14033
"2024-02-08T13:46:00+00:00","data_sent","default","","amazon:us:columbus","{}",14310
"2024-02-08T13:46:03+00:00","data_sent","default","","amazon:us:columbus","{}",14271
"2024-02-08T13:46:06+00:00","data_sent","default","","amazon:us:columbus","{}",15143
"2024-02-08T13:46:09+00:00","data_sent","default","","amazon:us:columbus","{}",14033
"2024-02-08T13:46:12+00:00","data_sent","default","","amazon:us:columbus","{}",15476
"2024-02-08T13:46:15+00:00","data_sent","default","","amazon:us:columbus","{}",14533
"2024-02-08T13:46:18+00:00","data_sent","default","","amazon:us:columbus","{}",15595
"2024-02-08T13:46:21+00:00","data_sent","default","","amazon:us:columbus","{}",15485
"2024-02-08T13:46:24+00:00","data_sent","default","","amazon:us:columbus","{}",15476
"2024-02-08T13:46:27+00:00","data_sent","default","","amazon:us:columbus","{}",15604
"2024-02-08T13:46:30+00:00","data_sent","default","","amazon:us:columbus","{}",15952
"2024-02-08T13:46:33+00:00","data_sent","default","","amazon:us:columbus","{}",15842
"2024-02-08T13:46:36+00:00","data_sent","default","","amazon:us:columbus","{}",15952
"2024-02-08T13:46:39+00:00","data_sent","default","","amazon:us:columbus","{}",15732
"2024-02-08T13:46:42+00:00","data_sent","default","","amazon:us:columbus","{}",17133
"2024-02-08T13:46:45+00:00","data_sent","default","","amazon:us:columbus","{}",16327
"2024-02-08T13:46:48+00:00","data_sent","default","","amazon:us:columbus","{}",17252
"2024-02-08T13:46:51+00:00","data_sent","default","","amazon:us:columbus","{}",16089
"2024-02-08T13:46:54+00:00","data_sent","default","","amazon:us:columbus","{}",17847
"2024-02-08T13:46:57+00:00","data_sent","default","","amazon:us:columbus","{}",17041
"2024-02-08T13:47:00+00:00","data_sent","default","","amazon:us:columbus","{}",17133
"2024-02-08T13:47:03+00:00","data_sent","default","","amazon:us:columbus","{}",17493
"2024-02-08T13:47:06+00:00","data_sent","default","","amazon:us:columbus","{}",17871
"2024-02-08T13:47:09+00:00","data_sent","default","","amazon:us:columbus","{}",17493
"2024-02-08T13:47:12+00:00","data_sent","default","","amazon:us:columbus","{}",18942
"2024-02-08T13:47:15+00:00","data_sent","default","","amazon:us:columbus","{}",17255
"2024-02-08T13:47:18+00:00","data_sent","default","","amazon:us:columbus","{}",19671
"2024-02-08T13:47:21+00:00","data_sent","default","","amazon:us:columbus","{}",18088
"2024-02-08T13:47:24+00:00","data_sent","default","","amazon:us:columbus","{}",18728
"2024-02-08T13:47:27+00:00","data_sent","default","","amazon:us:columbus","{}",19031
"2024-02-08T13:47:30+00:00","data_sent","default","","amazon:us:columbus","{}",19323
"2024-02-08T13:47:33+00:00","data_sent","default","","amazon:us:columbus","{}",18674
"2024-02-08T13:47:36+00:00","data_sent","default","","amazon:us:columbus","{}",20037
"2024-02-08T13:47:39+00:00","data_sent","default","","amazon:us:columbus","{}",19150
"2024-02-08T13:47:42+00:00","data_sent","default","","amazon:us:columbus","{}",20513
"2024-02-08T13:47:45+00:00","data_sent","default","","amazon:us:columbus","{}",10484
"2024-02-08T13:47:48+00:00","data_sent","default","","amazon:us:columbus","{}",21408
"2024-02-08T13:47:51+00:00","data_sent","default","","amazon:us:columbus","{}",27419
"2024-02-08T13:47:54+00:00","data_sent","default","","amazon:us:columbus","{}",17603
"2024-02-08T13:47:57+00:00","data_sent","default","","amazon:us:columbus","{}",22015
"2024-02-08T13:48:00+00:00","data_sent","default","","amazon:us:columbus","{}",21173
"2024-02-08T13:48:03+00:00","data_sent","default","","amazon:us:columbus","{}",17374
"2024-02-08T13:48:06+00:00","data_sent","default","","amazon:us:columbus","{}",23196
"2024-02-08T13:48:09+00:00","data_sent","default","","amazon:us:columbus","{}",17268
"2024-02-08T13:48:12+00:00","data_sent","default","","amazon:us:columbus","{}",22580
"2024-02-08T13:48:15+00:00","data_sent","default","","amazon:us:columbus","{}",24783
"2024-02-08T13:48:18+00:00","data_sent","default","","amazon:us:columbus","{}",22839
"2024-02-08T13:48:21+00:00","data_sent","default","","amazon:us:columbus","{}",23681
"2024-02-08T13:48:24+00:00","data_sent","default","","amazon:us:columbus","{}",17246
"2024-02-08T13:48:27+00:00","data_sent","default","","amazon:us:columbus","{}",23681
"2024-02-08T13:48:30+00:00","data_sent","default","","amazon:us:columbus","{}",24505
"2024-02-08T13:48:33+00:00","data_sent","default","","amazon:us:columbus","{}",17136
"2024-02-08T13:48:36+00:00","data_sent","default","","amazon:us:columbus","{}",24743
"2024-02-08T13:48:39+00:00","data_sent","default","","amazon:us:columbus","{}",22610
"2024-02-08T13:48:42+00:00","data_sent","default","","amazon:us:columbus","{}",20102
"2024-02-08T13:48:45+00:00","data_sent","default","","amazon:us:columbus","{}",24752
"2024-02-08T13:48:48+00:00","data_sent","default","","amazon:us:columbus","{}",22720
"2024-02-08T13:48:51+00:00","data_sent","default","","amazon:us:columbus","{}",20944
"2024-02-08T13:48:54+00:00","data_sent","default","","amazon:us:columbus","{}",25695
"2024-02-08T13:48:57+00:00","data_sent","default","","amazon:us:columbus","{}",21301
"2024-02-08T13:49:00+00:00","data_sent","default","","amazon:us:columbus","{}",22958
"2024-02-08T13:49:03+00:00","data_sent","default","","amazon:us:columbus","{}",26061
"2024-02-08T13:49:06+00:00","data_sent","default","","amazon:us:columbus","{}",21530
"2024-02-08T13:49:09+00:00","data_sent","default","","amazon:us:columbus","{}",23681
"2024-02-08T13:49:12+00:00","data_sent","default","","amazon:us:columbus","{}",27004
"2024-02-08T13:49:15+00:00","data_sent","default","","amazon:us:columbus","{}",20230
"2024-02-08T13:49:18+00:00","data_sent","default","","amazon:us:columbus","{}",25933
"2024-02-08T13:49:21+00:00","data_sent","default","","amazon:us:columbus","{}",26894
"2024-02-08T13:49:24+00:00","data_sent","default","","amazon:us:columbus","{}",20816
"2024-02-08T13:49:27+00:00","data_sent","default","","amazon:us:columbus","{}",26418
"2024-02-08T13:49:30+00:00","data_sent","default","","amazon:us:columbus","{}",27837
"2024-02-08T13:49:33+00:00","data_sent","default","","amazon:us:columbus","{}",20706
"2024-02-08T13:49:36+00:00","data_sent","default","","amazon:us:columbus","{}",27242
"2024-02-08T13:49:39+00:00","data_sent","default","","amazon:us:columbus","{}",27370
"2024-02-08T13:49:42+00:00","data_sent","default","","amazon:us:columbus","{}",21887
"2024-02-08T13:49:45+00:00","data_sent","default","","amazon:us:columbus","{}",27727
"2024-02-08T13:49:48+00:00","data_sent","default","","amazon:us:columbus","{}",26647
"2024-02-08T13:49:51+00:00","data_sent","default","","amazon:us:columbus","{}",23324
"2024-02-08T13:49:54+00:00","data_sent","default","","amazon:us:columbus","{}",28908
"2024-02-08T13:49:57+00:00","data_sent","default","","amazon:us:columbus","{}",26180
"2024-02-08T13:50:00+00:00","data_sent","default","","amazon:us:columbus","{}",24743
"2024-02-08T13:50:03+00:00","data_sent","default","","amazon:us:columbus","{}",28679
"2024-02-08T13:50:06+00:00","data_sent","default","","amazon:us:columbus","{}",33911
"2024-02-08T13:50:09+00:00","data_sent","default","","amazon:us:columbus","{}",42159
"2024-02-08T13:50:12+00:00","data_sent","default","","amazon:us:columbus","{}",27852
"2024-02-08T13:50:15+00:00","data_sent","default","","amazon:us:columbus","{}",25109
"2024-02-08T13:50:18+00:00","data_sent","default","","amazon:us:columbus","{}",30351
"2024-02-08T13:50:21+00:00","data_sent","default","","amazon:us:columbus","{}",27132
"2024-02-08T13:50:24+00:00","data_sent","default","","amazon:us:columbus","{}",26433
"2024-02-08T13:50:27+00:00","data_sent","default","","amazon:us:columbus","{}",30455
"2024-02-08T13:50:30+00:00","data_sent","default","","amazon:us:columbus","{}",27257
"2024-02-08T13:50:33+00:00","data_sent","default","","amazon:us:columbus","{}",27489
"2024-02-08T13:50:36+00:00","data_sent","default","","amazon:us:columbus","{}",31303
"2024-02-08T13:50:39+00:00","data_sent","default","","amazon:us:columbus","{}",26418
"2024-02-08T13:50:42+00:00","data_sent","default","","amazon:us:columbus","{}",29280
"2024-02-08T13:50:45+00:00","data_sent","default","","amazon:us:columbus","{}",31059
"2024-02-08T13:50:48+00:00","data_sent","default","","amazon:us:columbus","{}",26781
"2024-02-08T13:50:51+00:00","data_sent","default","","amazon:us:columbus","{}",29512
"2024-02-08T13:50:54+00:00","data_sent","default","","amazon:us:columbus","{}",32612
"2024-02-08T13:50:57+00:00","data_sent","default","","amazon:us:columbus","{}",25942
"2024-02-08T13:51:00+00:00","data_sent","default","","amazon:us:columbus","{}",31422
"2024-02-08T13:51:03+00:00","data_sent","default","","amazon:us:columbus","{}",32130
"2024-02-08T13:51:06+00:00","data_sent","default","","amazon:us:columbus","{}",27376
"2024-02-08T13:51:09+00:00","data_sent","default","","amazon:us:columbus","{}",31059
"2024-02-08T13:51:12+00:00","data_sent","default","","amazon:us:columbus","{}",33326
"2024-02-08T13:51:15+00:00","data_sent","default","","amazon:us:columbus","{}",26418
"2024-02-08T13:51:18+00:00","data_sent","default","","amazon:us:columbus","{}",32850
"2024-02-08T13:51:21+00:00","data_sent","default","","amazon:us:columbus","{}",33082
"2024-02-08T13:51:24+00:00","data_sent","default","","amazon:us:columbus","{}",27733
"2024-02-08T13:51:27+00:00","data_sent","default","","amazon:us:columbus","{}",32725
"2024-02-08T13:51:30+00:00","data_sent","default","","amazon:us:columbus","{}",34278
"2024-02-08T13:51:33+00:00","data_sent","default","","amazon:us:columbus","{}",27013
"2024-02-08T13:51:36+00:00","data_sent","default","","amazon:us:columbus","{}",15137
