"time","metric","scenario","group","load_zone","tags","count","min","mean","median","p95","p99","max","stdev"
"2024-02-29T13:49:39+00:00","iteration_duration","default","","amazon:us:columbus","{}",74,1126.191875,1135.57033491892,1130.49499511719,1138.68701171875,1204.70276977539,1383.189784,29.3666288579088
"2024-02-29T13:49:42+00:00","iteration_duration","default","","amazon:us:columbus","{}",77,1126.674285,1136.20366471429,1130.49499511719,1138.68701171875,1198.96328125,1389.838183,29.5193825507343
"2024-02-29T13:49:45+00:00","iteration_duration","default","","amazon:us:columbus","{}",79,1126.60813,1135.18147549367,1130.49499511719,1138.68701171875,1197.69188476562,1377.846564,27.9015631116161
"2024-02-29T13:49:48+00:00","iteration_duration","default","","amazon:us:columbus","{}",81,1125.916949,1135.68250337037,1130.49499511719,1138.68701171875,1186.67976074219,1378.650773,27.5705568334686
"2024-02-29T13:49:51+00:00","iteration_duration","default","","amazon:us:columbus","{}",81,1126.918415,1136.80211391358,1130.49499511719,1138.68701171875,1188.43344726562,1387.419227,28.4754891626374
"2024-02-29T13:49:54+00:00","iteration_duration","default","","amazon:us:columbus","{}",81,1125.863587,1136.46795811111,1130.49499511719,1138.68701171875,1201.04255371094,1384.928607,28.3718219997118
"2024-02-29T13:49:57+00:00","iteration_duration","default","","amazon:us:columbus","{}",84,1126.770565,1135.27808570238,1130.49499511719,1138.68701171875,1180.52932006836,1384.818199,27.7611379491735
"2024-02-29T13:50:00+00:00","iteration_duration","default","","amazon:us:columbus","{}",86,1127.04991,1139.02020175581,1138.68701171875,1138.68701171875,1185.58373413086,1404.910351,29.3486415848387
"2024-02-29T13:50:03+00:00","iteration_duration","default","","amazon:us:columbus","{}",85,1129.328461,1142.55473876471,1138.68701171875,1146.87902832031,1194.56508789062,1401.908795,28.8454857999812
"2024-02-29T13:50:06+00:00","iteration_duration","default","","amazon:us:columbus","{}",87,1128.327848,1136.37506477011,1138.68701171875,1138.68701171875,1147.39165527344,1150.540635,4.43133098618978
"2024-02-29T13:50:09+00:00","iteration_duration","default","","amazon:us:columbus","{}",91,1125.771253,1137.3467059011,1130.49499511719,1138.68701171875,1384.53834228516,1385.360237,37.4336979678511
"2024-02-29T13:50:12+00:00","iteration_duration","default","","amazon:us:columbus","{}",89,1125.910776,1131.01704961798,1130.49499511719,1133.39892578125,1133.39892578125,1133.398901,1.12141636174211
"2024-02-29T13:50:15+00:00","iteration_duration","default","","amazon:us:columbus","{}",92,1126.618533,1138.54289193478,1130.49499511719,1138.68701171875,1386.01000976562,1386.010029,37.2836175229081
"2024-02-29T13:50:18+00:00","iteration_duration","default","","amazon:us:columbus","{}",95,1126.315333,1131.52150447368,1130.49499511719,1134.10681152344,1134.10681152344,1134.106775,1.63768848936267
"2024-02-29T13:50:21+00:00","iteration_duration","default","","amazon:us:columbus","{}",92,1126.441567,1137.73568645652,1130.49499511719,1138.68701171875,1384.68022827148,1387.038154,37.3221412750072
"2024-02-29T13:50:24+00:00","iteration_duration","default","","amazon:us:columbus","{}",96,1126.216178,1130.999790125,1130.49499511719,1135.87939453125,1135.87939453125,1135.879428,1.57769495162398
"2024-02-29T13:50:27+00:00","iteration_duration","default","","amazon:us:columbus","{}",99,1126.713689,1138.63188161616,1130.49499511719,1138.68701171875,1384.50172607422,1387.18228,35.8911650945436
"2024-02-29T13:50:30+00:00","iteration_duration","default","","amazon:us:columbus","{}",98,1126.748025,1134.83534564286,1138.68701171875,1138.68701171875,1143.93823242188,1143.938291,4.36728701247358
"2024-02-29T13:50:33+00:00","iteration_duration","default","","amazon:us:columbus","{}",98,1125.697836,1141.27217946939,1130.49499511719,1138.68701171875,1386.97619628906,1386.976196,44.0611287424691
"2024-02-29T13:50:36+00:00","iteration_duration","default","","amazon:us:columbus","{}",103,1126.075808,1132.61949666019,1130.49499511719,1136.57336425781,1136.57336425781,1136.573421,2.91246510140079
"2024-02-29T13:50:39+00:00","iteration_duration","default","","amazon:us:columbus","{}",101,1126.032066,1139.19836857426,1130.49499511719,1138.68701171875,1379.81774902344,1379.817742,42.4156362419237
"2024-02-29T13:50:42+00:00","iteration_duration","default","","amazon:us:columbus","{}",103,1126.63293,1130.81755312621,1130.49499511719,1133.26354980469,1133.26354980469,1133.263581,0.892585556738501
"2024-02-29T13:50:45+00:00","iteration_duration","default","","amazon:us:columbus","{}",107,1125.997372,1139.74542885981,1130.49499511719,1138.68701171875,1383.96826171875,1383.968296,41.8446548543934
"2024-02-29T13:50:48+00:00","iteration_duration","default","","amazon:us:columbus","{}",106,1126.029589,1131.33552219811,1130.49499511719,1134.36865234375,1134.36865234375,1134.368711,1.60428897474045
"2024-02-29T13:50:51+00:00","iteration_duration","default","","amazon:us:columbus","{}",106,1126.527303,1137.72520439623,1130.49499511719,1138.68701171875,1374.31820678711,1386.719833,34.8932336435655
"2024-02-29T13:50:54+00:00","iteration_duration","default","","amazon:us:columbus","{}",109,1125.766822,1134.2740736055,1130.49499511719,1138.68701171875,1138.68701171875,1386.766023,24.6067653558562
"2024-02-29T13:50:57+00:00","iteration_duration","default","","amazon:us:columbus","{}",113,1126.846087,1137.03622466372,1130.49499511719,1138.68701171875,1354.9558203125,1386.325387,33.6718476540668
"2024-02-29T13:51:00+00:00","iteration_duration","default","","amazon:us:columbus","{}",110,1126.955842,1136.47641005455,1130.49499511719,1138.68701171875,1146.87902832031,1387.042106,24.5521582149885
"2024-02-29T13:51:03+00:00","iteration_duration","default","","amazon:us:columbus","{}",111,1125.466661,1137.38328861261,1130.49499511719,1138.68701171875,1359.87102050781,1387.191036,34.0050881573667
"2024-02-29T13:51:06+00:00","iteration_duration","default","","amazon:us:columbus","{}",117,1125.737856,1134.27460880342,1130.49499511719,1138.68701171875,1138.68701171875,1384.29323,23.541168749446
"2024-02-29T13:51:09+00:00","iteration_duration","default","","amazon:us:columbus","{}",116,1126.637694,1136.30911605172,1130.49499511719,1138.68701171875,1352.20935668945,1389.889731,33.8699640804711
"2024-02-29T13:51:12+00:00","iteration_duration","default","","amazon:us:columbus","{}",113,1126.074188,1134.23176095575,1130.49499511719,1138.68701171875,1138.68701171875,1380.716988,23.6119043838709
"2024-02-29T13:51:15+00:00","iteration_duration","default","","amazon:us:columbus","{}",122,1126.618839,1136.47042595082,1130.49499511719,1138.68701171875,1332.80337768555,1384.403983,32.3201169805941
"2024-02-29T13:51:18+00:00","iteration_duration","default","","amazon:us:columbus","{}",119,1126.549049,1135.56687363866,1130.49499511719,1138.68701171875,1138.68701171875,1381.791963,23.1015995488557
"2024-02-29T13:51:21+00:00","iteration_duration","default","","amazon:us:columbus","{}",118,1126.383179,1137.7331025,1130.49499511719,1138.68701171875,1342.66781982422,1386.575095,32.9082083344594
"2024-02-29T13:51:24+00:00","iteration_duration","default","","amazon:us:columbus","{}",125,1126.453725,1133.897406912,1130.49499511719,1138.68701171875,1138.68701171875,1383.763864,22.7375199757839
"2024-02-29T13:51:27+00:00","iteration_duration","default","","amazon:us:columbus","{}",120,1126.499533,1139.21190579167,1138.68701171875,1138.68701171875,1337.75261962891,1390.091695,32.6846409756601
"2024-02-29T13:51:30+00:00","iteration_duration","default","","amazon:us:columbus","{}",128,1126.482032,1136.46380710938,1130.49499511719,1138.68701171875,1138.68701171875,1386.59831,22.6561845509086
"2024-02-29T13:51:33+00:00","iteration_duration","default","","amazon:us:columbus","{}",127,1126.395186,1135.87257716535,1130.49499511719,1138.68701171875,1321.66547119141,1385.95515,31.9046737291918
"2024-02-29T13:51:36+00:00","iteration_duration","default","","amazon:us:columbus","{}",125,1126.577496,1136.675743112,1130.49499511719,1138.68701171875,1155.07104492188,1386.991889,23.1026528321741
"2024-02-29T13:51:39+00:00","iteration_duration","default","","amazon:us:columbus","{}",132,1125.426528,1137.02831224242,1130.49499511719,1138.68701171875,1310.80094360352,1386.684216,31.215128820969
"2024-02-29T13:51:42+00:00","iteration_duration","default","","amazon:us:columbus","{}",127,1126.66437,1136.36380025984,1130.49499511719,1138.68701171875,1144.74910400391,1392.504633,23.2939209309615
"2024-02-29T13:51:45+00:00","iteration_duration","default","","amazon:us:columbus","{}",132,1125.600845,1138.04970258333,1130.49499511719,1138.68701171875,1313.91390991211,1521.507741,40.6901629746292
"2024-02-29T13:51:48+00:00","iteration_duration","default","","amazon:us:columbus","{}",136,1125.342129,1133.35259235294,1130.49499511719,1138.68701171875,1138.68701171875,1142.29556,3.9587760255409
"2024-02-29T13:51:51+00:00","iteration_duration","default","","amazon:us:columbus","{}",130,1126.609583,1137.6477905,1130.49499511719,1138.68701171875,1383.10522460938,1383.105255,37.9916346754848
"2024-02-29T13:51:54+00:00","iteration_duration","default","","amazon:us:columbus","{}",133,1126.463175,1131.03205215038,1130.49499511719,1132.72717285156,1132.72717285156,1132.727123,0.957725415203745
"2024-02-29T13:51:57+00:00","iteration_duration","default","","amazon:us:columbus","{}",143,1126.832935,1140.92244164336,1138.68701171875,1146.87902832031,1392.63903808594,1392.819155,37.3366925754445
"2024-02-29T13:52:00+00:00","iteration_duration","default","","amazon:us:columbus","{}",136,1126.631087,1131.43185735294,1130.49499511719,1134.13537597656,1134.13537597656,1134.13536,1.59735963011331
"2024-02-29T13:52:03+00:00","iteration_duration","default","","amazon:us:columbus","{}",136,1125.932232,1138.73413514706,1130.49499511719,1138.68701171875,1389.314453125,1389.31446,37.9618693279679
"2024-02-29T13:52:06+00:00","iteration_duration","default","","amazon:us:columbus","{}",143,1126.324437,1132.74505172028,1130.49499511719,1137.48974609375,1137.48974609375,1137.489726,3.27886321024306
"2024-02-29T13:52:09+00:00","iteration_duration","default","","amazon:us:columbus","{}",142,1126.061786,1138.33708066197,1130.49499511719,1138.68701171875,1386.70539916992,1388.274727,36.8510724617487
"2024-02-29T13:52:12+00:00","iteration_duration","default","","amazon:us:columbus","{}",143,1125.967464,1133.1827109021,1130.49499511719,1138.68701171875,1149.38256835938,1149.382553,4.48455040239312
"2024-02-29T13:52:15+00:00","iteration_duration","default","","amazon:us:columbus","{}",145,1125.781425,1137.09597756552,1130.49499511719,1138.68701171875,1384.00622558594,1384.006249,36.1417350362174
"2024-02-29T13:52:18+00:00","iteration_duration","default","","amazon:us:columbus","{}",146,1125.577386,1131.08206315069,1130.49499511719,1132.94384765625,1132.94384765625,1132.943892,1.04907059722988
"2024-02-29T13:52:21+00:00","iteration_duration","default","","amazon:us:columbus","{}",146,1126.006775,1137.82440567123,1130.49499511719,1138.68701171875,1388.95263061523,1414.156228,37.8787751002132
"2024-02-29T13:52:24+00:00","iteration_duration","default","","amazon:us:columbus","{}",152,1126.479956,1132.44434157895,1130.49499511719,1138.68701171875,1145.17797851562,1145.17798,3.84374171733501
"2024-02-29T13:52:27+00:00","iteration_duration","default","","amazon:us:columbus","{}",147,1126.221537,1140.06742864626,1130.49499511719,1146.87902832031,1392.01330566406,1392.013337,36.8399126867601
"2024-02-29T13:52:30+00:00","iteration_duration","default","","amazon:us:columbus","{}",154,1125.837055,1135.98709624026,1130.49499511719,1138.68701171875,1142.53725952148,1411.029821,22.6971240708234
"2024-02-29T13:52:33+00:00","iteration_duration","default","","amazon:us:columbus","{}",151,1127.16843,1141.79041572185,1138.68701171875,1138.68701171875,1386.91296386719,1389.378887,40.7700427070908
"2024-02-29T13:52:36+00:00","iteration_duration","default","","amazon:us:columbus","{}",153,1126.404942,1132.22371780392,1130.49499511719,1135.21813964844,1135.21813964844,1135.218104,2.2826529111367
"2024-02-29T13:52:39+00:00","iteration_duration","default","","amazon:us:columbus","{}",158,1126.541808,1139.38202146835,1134.59100341797,1138.68701171875,1384.44702148438,1387.764392,34.6221641874498
"2024-02-29T13:52:42+00:00","iteration_duration","default","","amazon:us:columbus","{}",155,1127.068046,1136.50213029032,1138.68701171875,1138.68701171875,1138.68701171875,1389.856195,20.8858813461852
"2024-02-29T13:52:45+00:00","iteration_duration","default","","amazon:us:columbus","{}",157,1126.119744,1137.44940827389,1130.49499511719,1138.68701171875,1384.44702148438,1386.753099,34.8754826034095
"2024-02-29T13:52:48+00:00","iteration_duration","default","","amazon:us:columbus","{}",164,1126.189806,1134.75267114634,1130.49499511719,1138.68701171875,1146.87902832031,1378.193068,19.6405854919584
"2024-02-29T13:52:51+00:00","iteration_duration","default","","amazon:us:columbus","{}",158,1126.643883,1138.44495540506,1130.49499511719,1138.68701171875,1384.44702148438,1387.163954,34.6872135830525
"2024-02-29T13:52:54+00:00","iteration_duration","default","","amazon:us:columbus","{}",162,1125.66941,1134.61404390123,1130.49499511719,1138.68701171875,1141.88189819336,1388.180112,20.4214448852613
"2024-02-29T13:52:57+00:00","iteration_duration","default","","amazon:us:columbus","{}",164,1125.745768,1137.03174142073,1130.49499511719,1138.68701171875,1384.07153320312,1384.071531,34.0016017266288
"2024-02-29T13:53:00+00:00","iteration_duration","default","","amazon:us:columbus","{}",161,1126.988592,1135.50086952174,1130.49499511719,1138.68701171875,1138.68701171875,1379.383993,19.7602312283879
"2024-02-29T13:53:03+00:00","iteration_duration","default","","amazon:us:columbus","{}",166,1126.270346,1137.90062687952,1130.49499511719,1138.68701171875,1387.31422729492,1393.173062,34.5474706499158
"2024-02-29T13:53:06+00:00","iteration_duration","default","","amazon:us:columbus","{}",171,1126.611277,1135.02018862573,1130.49499511719,1138.68701171875,1141.14461669922,1388.206255,19.8931769746846
"2024-02-29T13:53:09+00:00","iteration_duration","default","","amazon:us:columbus","{}",166,1125.862018,1136.71380357831,1130.49499511719,1138.68701171875,1387.22082519531,1387.220798,34.264613887449
"2024-02-29T13:53:12+00:00","iteration_duration","default","","amazon:us:columbus","{}",170,1126.28148,1134.88998080588,1130.49499511719,1138.68701171875,1138.68701171875,1386.121737,19.7750462773678
"2024-02-29T13:53:15+00:00","iteration_duration","default","","amazon:us:columbus","{}",171,1126.447091,1138.74176534503,1130.49499511719,1138.68701171875,1385.85173339844,1389.129437,33.596226240321
"2024-02-29T13:53:18+00:00","iteration_duration","default","","amazon:us:columbus","{}",173,1125.805328,1134.75982056647,1130.49499511719,1138.68701171875,1146.87902832031,1376.788958,19.018303620123
"2024-02-29T13:53:21+00:00","iteration_duration","default","","amazon:us:columbus","{}",174,1125.784997,1136.31981244828,1130.49499511719,1138.68701171875,1385.24370605469,1387.397683,33.3660130217312
"2024-02-29T13:53:24+00:00","iteration_duration","default","","amazon:us:columbus","{}",174,1126.441548,1135.81930445402,1130.49499511719,1138.68701171875,1146.87902832031,1385.179975,19.5874056381852
"2024-02-29T13:53:27+00:00","iteration_duration","default","","amazon:us:columbus","{}",176,1126.644037,1138.20684173864,1130.49499511719,1146.87902832031,1385.14752197266,1387.249073,33.173195046592
"2024-02-29T13:53:30+00:00","iteration_duration","default","","amazon:us:columbus","{}",181,1125.865318,1134.94821951381,1130.49499511719,1138.68701171875,1146.87902832031,1379.471732,18.8616478840715
"2024-02-29T13:53:33+00:00","iteration_duration","default","","amazon:us:columbus","{}",176,1125.577063,1136.74566478409,1130.49499511719,1138.68701171875,1384.74563598633,1385.641501,33.1036512981622
"2024-02-29T13:53:36+00:00","iteration_duration","default","","amazon:us:columbus","{}",180,1125.73208,1131.17803776667,1130.49499511719,1133.6474609375,1133.6474609375,1133.647482,1.302361974003
"2024-02-29T13:53:39+00:00","iteration_duration","default","","amazon:us:columbus","{}",188,1125.748176,1138.07838775532,1130.49499511719,1138.68701171875,1384.44702148438,1384.715898,36.6109114357031
"2024-02-29T13:53:42+00:00","iteration_duration","default","","amazon:us:columbus","{}",181,1125.452994,1131.56403603867,1130.49499511719,1135.21435546875,1135.21435546875,1135.214403,1.9809224342934
"2024-02-29T13:53:45+00:00","iteration_duration","default","","amazon:us:columbus","{}",180,1125.771178,1138.13831242222,1130.49499511719,1138.68701171875,1385.25890014648,1388.313118,37.7211389856487
"2024-02-29T13:53:48+00:00","iteration_duration","default","","amazon:us:columbus","{}",194,1125.23991,1132.35255397938,1130.49499511719,1138.00256347656,1138.00256347656,1138.002614,3.24802574245017
"2024-02-29T13:53:51+00:00","iteration_duration","default","","amazon:us:columbus","{}",183,1125.396249,1137.35061259016,1130.49499511719,1138.68701171875,1384.55512695312,1385.047552,37.2046982834447
"2024-02-29T13:53:54+00:00","iteration_duration","default","","amazon:us:columbus","{}",184,1125.485408,1131.9024723913,1130.49499511719,1138.68701171875,1139.11396240234,1141.19846,3.14563199450045
"2024-02-29T13:53:57+00:00","iteration_duration","default","","amazon:us:columbus","{}",195,1125.71061,1137.56826179487,1130.49499511719,1138.68701171875,1384.53792236328,1385.962025,36.1108839636225
"2024-02-29T13:54:00+00:00","iteration_duration","default","","amazon:us:columbus","{}",192,1126.431242,1132.1444239375,1130.49499511719,1138.68701171875,1140.03540039062,1140.035349,3.33427334693884
