"time","metric","scenario","group","load_zone","tags","count"
"2024-02-29T13:50:36+00:00","data_received","default","","amazon:us:columbus","{}",689482
"2024-02-29T13:50:39+00:00","data_received","default","","amazon:us:columbus","{}",693532
"2024-02-29T13:50:42+00:00","data_received","default","","amazon:us:columbus","{}",689482
"2024-02-29T13:50:45+00:00","data_received","default","","amazon:us:columbus","{}",733696
"2024-02-29T13:50:48+00:00","data_received","default","","amazon:us:columbus","{}",709564
"2024-02-29T13:50:51+00:00","data_received","default","","amazon:us:columbus","{}",721202
"2024-02-29T13:50:54+00:00","data_received","default","","amazon:us:columbus","{}",735446
"2024-02-29T13:50:57+00:00","data_received","default","","amazon:us:columbus","{}",768060
"2024-02-29T13:51:00+00:00","data_received","default","","amazon:us:columbus","{}",742140
"2024-02-29T13:51:03+00:00","data_received","default","","amazon:us:columbus","{}",754672
"2024-02-29T13:51:06+00:00","data_received","default","","amazon:us:columbus","{}",788998
"2024-02-29T13:51:09+00:00","data_received","default","","amazon:us:columbus","{}",788190
"2024-02-29T13:51:12+00:00","data_received","default","","amazon:us:columbus","{}",762222
"2024-02-29T13:51:15+00:00","data_received","default","","amazon:us:columbus","{}",828330
"2024-02-29T13:51:18+00:00","data_received","default","","amazon:us:columbus","{}",802386
"2024-02-29T13:51:21+00:00","data_received","default","","amazon:us:columbus","{}",801511
"2024-02-29T13:51:24+00:00","data_received","default","","amazon:us:columbus","{}",842569
"2024-02-29T13:51:27+00:00","data_received","default","","amazon:us:columbus","{}",814923
"2024-02-29T13:51:30+00:00","data_received","default","","amazon:us:columbus","{}",862675
"2024-02-29T13:51:33+00:00","data_received","default","","amazon:us:columbus","{}",861757
"2024-02-29T13:51:36+00:00","data_received","default","","amazon:us:columbus","{}",842569
"2024-02-29T13:51:39+00:00","data_received","default","","amazon:us:columbus","{}",895227
"2024-02-29T13:51:42+00:00","data_received","default","","amazon:us:columbus","{}",855981
"2024-02-29T13:51:45+00:00","data_received","default","","amazon:us:columbus","{}",895227
"2024-02-29T13:51:48+00:00","data_received","default","","amazon:us:columbus","{}",910403
"2024-02-29T13:51:51+00:00","data_received","default","","amazon:us:columbus","{}",887639
"2024-02-29T13:51:54+00:00","data_received","default","","amazon:us:columbus","{}",890321
"2024-02-29T13:51:57+00:00","data_received","default","","amazon:us:columbus","{}",974661
"2024-02-29T13:52:00+00:00","data_received","default","","amazon:us:columbus","{}",910403
"2024-02-29T13:52:03+00:00","data_received","default","","amazon:us:columbus","{}",927803
"2024-02-29T13:52:06+00:00","data_received","default","","amazon:us:columbus","{}",957285
"2024-02-29T13:52:09+00:00","data_received","default","","amazon:us:columbus","{}",967967
"2024-02-29T13:52:12+00:00","data_received","default","","amazon:us:columbus","{}",957285
"2024-02-29T13:52:15+00:00","data_received","default","","amazon:us:columbus","{}",988073
"2024-02-29T13:52:18+00:00","data_received","default","","amazon:us:columbus","{}",977324
"2024-02-29T13:52:21+00:00","data_received","default","","amazon:us:columbus","{}",994762
"2024-02-29T13:52:24+00:00","data_received","default","","amazon:us:columbus","{}",1017488
"2024-02-29T13:52:27+00:00","data_received","default","","amazon:us:columbus","{}",1001499
"2024-02-29T13:52:30+00:00","data_received","default","","amazon:us:columbus","{}",1036676
"2024-02-29T13:52:33+00:00","data_received","default","","amazon:us:columbus","{}",1034099
"2024-02-29T13:52:36+00:00","data_received","default","","amazon:us:columbus","{}",1024182
"2024-02-29T13:52:39+00:00","data_received","default","","amazon:us:columbus","{}",1075157
"2024-02-29T13:52:42+00:00","data_received","default","","amazon:us:columbus","{}",1043370
"2024-02-29T13:52:45+00:00","data_received","default","","amazon:us:columbus","{}",1068463
"2024-02-29T13:52:48+00:00","data_received","default","","amazon:us:columbus","{}",1103616
