"time","metric","scenario","group","load_zone","tags","count","min","mean","median","p95","p99","max","stdev"
"2024-02-29T13:33:06+00:00","iteration_duration","default","","amazon:us:columbus","{}",27,1133.195978,1148.18232396296,1138.68701171875,1138.68701171875,1328.40360839844,1395.060747,49.3391506145343
"2024-02-29T13:33:09+00:00","iteration_duration","default","","amazon:us:columbus","{}",27,1133.134036,1138.03233,1138.03234863281,1138.03234863281,1138.03234863281,1138.03233,0
"2024-02-29T13:33:12+00:00","iteration_duration","default","","amazon:us:columbus","{}",29,1132.818557,1147.91763686207,1138.68701171875,1143.60222167969,1327.81822753906,1398.183469,48.1569573811828
"2024-02-29T13:33:15+00:00","iteration_duration","default","","amazon:us:columbus","{}",28,1132.772017,1138.70829917857,1138.68701171875,1138.68701171875,1139.12232055664,1139.283377,0.112704659259883
"2024-02-29T13:33:18+00:00","iteration_duration","default","","amazon:us:columbus","{}",32,1132.551071,1147.0634015625,1138.68701171875,1142.37341918945,1320.52495727539,1398.53985,45.912034130063
"2024-02-29T13:33:21+00:00","iteration_duration","default","","amazon:us:columbus","{}",32,1132.940341,1138.632801,1138.6328125,1138.6328125,1138.6328125,1138.632801,0
"2024-02-29T13:33:24+00:00","iteration_duration","default","","amazon:us:columbus","{}",33,1132.418911,1147.05182330303,1138.68701171875,1146.87902832031,1317.87395996094,1398.342169,45.1545975106004
"2024-02-29T13:33:27+00:00","iteration_duration","default","","amazon:us:columbus","{}",35,1132.320613,1137.987674,1137.98767089844,1137.98767089844,1137.98767089844,1137.987674,0
"2024-02-29T13:33:30+00:00","iteration_duration","default","","amazon:us:columbus","{}",36,1132.685434,1145.95251352778,1138.68701171875,1138.68701171875,1308.70001831055,1400.245487,43.5930811666666
"2024-02-29T13:33:33+00:00","iteration_duration","default","","amazon:us:columbus","{}",38,1133.697345,1138.69181260526,1138.68701171875,1138.68701171875,1138.80221435547,1138.869879,0.0296668912749658
"2024-02-29T13:33:36+00:00","iteration_duration","default","","amazon:us:columbus","{}",38,1133.28115,1146.50962860526,1138.68701171875,1148.10783081055,1311.37895141602,1403.178887,42.8804931955228
"2024-02-29T13:33:39+00:00","iteration_duration","default","","amazon:us:columbus","{}",39,1132.687224,1138.189733,1138.18969726562,1138.18969726562,1138.18969726562,1138.189733,0
"2024-02-29T13:33:42+00:00","iteration_duration","default","","amazon:us:columbus","{}",41,1132.922312,1145.8746967561,1138.68701171875,1146.87902832031,1304.03552246094,1408.806567,42.1449061860699
"2024-02-29T13:33:45+00:00","iteration_duration","default","","amazon:us:columbus","{}",43,1132.686888,1138.75880134884,1138.68701171875,1138.68701171875,1140.23071289062,1140.230729,0.328941838903232
"2024-02-29T13:33:48+00:00","iteration_duration","default","","amazon:us:columbus","{}",42,1132.317943,1145.19765935714,1138.68701171875,1138.68701171875,1298.54662353516,1403.942693,40.9185290343673
